gender,height,weight,age
male,190.0,100.9,20
female,166.1,73.4,58
male,188.6,100.3,45
female,174.1,61.2,48
female,170.1,60.3,18
female,163.4,65.9,26
female,169.3,78.9,57
female,155.9,63.8,45
male,192.2,105.4,32
male,179.7,82.0,36
male,183.4,102.7,58
female,170.0,62.6,44
female,159.8,80.8,33
male,197.8,81.5,45
female,159.2,61.4,52
male,183.2,79.7,22
male,199.1,86.9,39
female,161.4,57.4,33
male,189.1,87.1,60
male,199.3,89.4,35
female,160.3,56.6,19
female,165.2,71.0,23
male,203.6,79.3,37
male,176.9,53.6,28
female,169.8,75.5,24
male,190.6,98.3,39
male,187.1,66.9,45
female,154.5,76.5,21
female,164.4,78.7,32
female,170.6,71.5,59
male,182.2,71.0,52
male,198.9,83.7,44
female,167.5,67.3,41
female,168.6,62.5,38
female,159.6,67.0,26
female,171.4,66.6,21
female,158.9,71.5,25
female,154.8,62.3,41
female,171.2,67.6,55
female,161.6,85.3,59
male,183.8,93.1,40
male,193.0,103.1,53
male,187.4,107.1,58
male,196.3,78.8,36
female,178.7,54.4,40
male,187.3,82.3,18
female,174.5,63.9,43
female,162.6,63.0,22
female,167.5,63.6,22
female,170.3,76.5,48
male,191.5,80.6,32
female,171.9,64.6,28
female,167.7,67.4,50
female,179.1,70.2,23
female,163.0,81.3,28
male,174.3,78.4,27
female,180.5,81.2,54
male,180.1,76.2,24
female,180.6,60.8,41
female,169.2,76.8,40
male,188.3,74.9,34
female,171.2,66.5,54
female,173.8,65.6,29
female,164.3,76.3,52
male,183.4,88.8,40
male,198.7,88.9,39
male,194.6,94.8,38
female,162.9,76.9,51
male,180.3,92.0,20
female,164.2,74.3,56
male,186.8,88.0,44
male,198.0,95.3,39
male,193.8,72.2,38
male,188.7,82.7,37
female,163.2,66.6,33
male,190.0,90.1,34
female,165.7,64.1,28
female,167.6,65.2,55
female,155.6,70.1,49
male,195.1,81.7,43
male,187.9,76.9,24
female,167.7,59.6,46
female,165.5,55.2,28
female,170.9,61.4,51
female,176.4,62.7,23
female,155.7,60.3,49
male,180.5,72.7,22
female,159.4,66.7,21
male,181.3,81.2,57
male,192.4,82.9,27
male,185.1,84.8,26
female,169.0,67.8,44
male,191.0,78.4,56
female,161.3,66.5,25
male,184.2,82.3,19
female,170.1,65.5,54
male,195.3,82.3,50
female,165.2,74.6,44
female,161.8,77.0,51
female,162.8,79.9,36
female,156.7,91.1,23
male,193.1,68.7,21
female,161.7,89.1,30
male,191.8,88.3,33
male,180.4,91.4,39
female,163.3,71.6,58
male,185.3,98.7,18
female,160.0,61.4,54
male,196.7,92.9,51
female,171.3,65.5,41
male,184.1,57.6,55
female,171.2,64.6,21
male,204.4,92.3,25
female,167.6,83.8,41
female,156.6,66.7,24
female,159.5,75.5,42
female,166.0,75.2,56
female,169.4,75.1,24
female,165.5,72.1,52
male,185.6,78.7,28
male,188.9,79.1,27
female,158.5,64.3,30
male,180.5,80.3,37
female,178.1,59.8,45
male,190.6,88.3,43
male,184.3,70.2,47
female,169.2,66.4,52
male,199.7,85.6,42
male,196.9,84.3,35
female,163.1,74.8,30
male,189.3,83.3,56
female,159.2,72.7,37
female,167.3,70.1,27
female,171.6,59.0,50
male,192.4,81.9,57
male,186.4,75.7,48
female,159.4,73.1,35
female,163.2,73.8,56
female,168.6,73.1,60
female,157.5,63.0,48
female,178.0,88.5,18
female,172.7,69.2,57
female,164.7,54.0,50
female,171.0,86.8,60
male,183.9,86.0,38
male,197.5,97.5,34
male,193.5,92.5,27
female,160.2,72.1,25
male,193.2,83.6,53
female,158.5,59.2,25
male,194.7,84.2,41
male,191.9,81.5,42
female,173.6,74.8,46
female,167.8,75.5,20
female,151.2,87.5,22
male,195.5,83.8,34
male,193.0,95.8,57
female,166.5,62.0,47
male,186.2,75.2,37
female,165.0,62.6,51
female,160.2,70.5,47
female,167.9,61.5,33
male,188.5,79.1,26
male,187.8,71.5,33
female,166.8,67.4,20
female,160.2,80.1,26
male,190.6,72.8,37
female,161.1,63.5,43
male,193.5,73.3,57
male,203.1,80.1,26
female,156.4,80.6,52
male,198.7,110.0,31
male,180.4,96.2,40
male,184.7,92.1,38
female,165.0,69.1,34
female,166.1,70.6,35
male,204.3,110.9,37
male,193.5,65.9,48
male,181.5,78.7,26
female,156.5,68.8,24
female,166.0,80.1,30
male,193.1,101.7,22
female,162.9,79.7,41
female,168.2,69.9,28
male,197.5,94.1,48
female,159.5,72.1,39
female,173.7,61.9,24
male,190.8,74.6,47
male,198.4,91.9,49
female,167.4,88.6,20
male,196.4,87.3,49
female,158.4,65.5,29
male,191.6,98.9,56
male,196.1,85.4,27
female,156.6,77.8,36
female,172.0,74.1,59
female,166.3,82.5,59
male,186.7,70.1,46
male,192.4,106.9,27
female,170.9,71.7,23
female,168.2,67.3,46
female,166.1,67.5,18
female,170.4,82.6,34
male,187.5,77.7,30
female,162.4,61.2,33
female,168.9,68.0,60
female,172.3,51.0,49
female,163.1,67.4,39
female,163.8,70.6,40
female,162.1,57.8,50
female,168.2,77.9,41
male,193.4,84.5,59
male,188.5,80.6,36
male,190.9,86.1,50
male,188.3,87.2,35
female,157.3,70.4,51
male,176.0,111.4,22
female,157.9,77.8,29
female,162.3,63.9,42
male,186.1,82.0,18
male,193.9,84.8,21
male,187.1,83.7,46
male,195.1,85.7,20
male,199.1,66.4,27
male,182.5,89.3,49
male,198.3,70.9,29
female,160.6,60.4,46
male,200.7,81.7,51
female,175.7,68.7,35
female,166.3,68.7,40
male,189.5,92.2,30
female,166.0,69.0,55
male,180.1,82.7,35
female,166.6,66.1,44
female,158.9,80.0,58
female,168.4,75.6,24
female,163.0,91.1,32
female,162.5,64.5,40
male,190.1,80.6,50
male,175.4,77.3,30
female,174.2,71.9,44
female,173.9,77.1,46
female,173.1,70.1,56
male,189.5,85.3,24
female,163.2,74.4,36
male,197.3,82.0,47
male,191.8,104.5,42
male,183.2,82.7,27
male,188.4,76.3,59
female,162.3,77.6,28
male,182.6,78.5,54
male,187.9,76.9,54
female,165.7,66.0,57
female,175.4,70.1,32
male,188.5,91.2,42
female,162.5,67.7,23
female,170.4,67.7,27
female,157.4,63.3,33
female,166.9,73.6,55
female,165.8,67.6,34
female,165.0,75.6,45
female,162.8,72.8,39
male,192.3,86.3,40
male,187.1,91.5,54
female,160.7,68.0,53
female,163.3,65.9,20
male,198.8,87.3,51
female,166.4,73.4,32
male,191.5,86.4,39
female,156.3,82.2,19
female,158.3,58.0,58
male,173.4,64.4,56
female,169.5,61.7,45
female,158.9,69.7,29
female,180.1,65.3,54
female,173.2,61.5,34
male,170.1,73.2,30
male,191.8,83.2,18
female,167.6,76.5,54
female,176.6,53.3,56
male,183.7,83.8,20
female,146.2,80.0,35
male,202.9,84.6,49
female,172.3,81.2,27
male,186.9,99.4,41
female,159.3,81.0,26
female,170.4,71.4,57
female,168.5,62.8,58
male,193.8,87.2,29
female,164.4,56.5,25
male,181.3,81.8,25
female,157.1,74.7,55
male,183.3,84.5,36
male,195.6,69.3,32
male,188.2,86.8,34
female,159.0,85.0,50
female,159.1,75.4,27
male,189.8,84.7,28
female,163.1,61.1,59
male,186.9,79.0,57
female,167.2,73.4,46
male,187.6,79.4,41
female,163.9,78.6,56
male,180.9,84.6,42
male,182.8,73.8,59
male,182.1,88.2,43
female,162.3,69.8,41
male,193.4,85.5,52
male,175.3,69.5,33
female,166.9,69.7,25
female,167.4,81.7,59
female,157.0,71.7,54
female,163.8,64.9,49
male,191.7,68.2,27
female,163.0,46.1,39
male,190.6,77.0,50
female,169.7,75.4,49
female,168.8,74.7,54
female,163.0,80.8,20
female,162.6,63.5,19
male,193.3,73.0,18
male,189.6,92.0,60
female,160.0,70.9,55
male,193.0,90.7,58
male,193.2,99.1,28
female,167.8,67.3,34
female,170.7,65.1,47
male,179.5,81.6,22
male,193.2,79.4,42
male,181.2,74.4,43
female,165.8,73.9,22
female,164.5,70.2,36
female,168.2,64.4,52
female,159.9,59.3,39
female,161.6,67.4,53
male,187.5,93.6,53
female,160.7,57.0,43
male,195.4,89.9,19
male,188.1,93.2,44
female,161.4,68.8,36
female,160.3,65.9,36
male,198.8,84.0,38
male,192.3,83.1,46
female,169.1,78.0,28
female,166.6,85.4,39
male,186.8,87.7,32
female,152.3,71.2,50
male,182.9,89.1,37
male,191.1,69.8,32
female,165.2,67.2,53
female,157.9,68.6,23
female,157.5,72.4,31
female,172.1,64.1,35
female,162.2,79.8,26
female,167.8,67.1,42
female,168.5,70.0,40
female,154.2,69.6,28
female,170.5,68.4,18
female,166.5,65.5,57
female,161.8,68.0,55
female,162.5,57.5,42
male,182.6,88.9,48
female,163.9,68.6,43
male,188.8,78.6,43
female,160.4,64.3,38
male,184.2,76.2,37
female,166.0,75.3,22
female,167.0,60.1,19
male,174.6,61.9,57
female,163.8,66.1,53
female,158.7,67.3,50
male,190.2,85.8,38
male,184.3,72.3,55
male,194.8,88.1,26
female,169.8,69.8,21
female,161.1,72.0,45
female,165.3,66.0,29
female,165.8,74.7,59
male,179.4,76.8,39
male,177.9,87.8,53
male,177.5,93.7,38
female,169.6,66.5,54
female,155.2,74.5,42
female,162.2,71.6,44
female,168.4,69.0,51
male,192.7,82.5,20
male,181.4,93.6,53
male,191.3,75.9,32
female,162.5,72.7,35
male,186.5,100.3,51
male,187.2,84.6,57
female,168.2,71.0,47
female,160.3,77.1,21
female,161.7,61.6,26
male,191.2,72.7,54
female,156.1,67.8,56
female,169.0,92.7,24
male,183.2,88.2,33
male,190.6,96.2,41
male,190.9,76.9,26
female,172.8,69.7,33
male,193.8,95.1,46
female,156.8,74.7,44
male,191.7,74.0,38
male,179.5,71.9,34
male,192.3,87.5,35
female,163.7,75.0,23
male,182.7,94.3,18
female,154.2,67.2,35
male,191.5,90.1,53
male,192.3,82.8,47
female,156.6,77.1,30
male,189.3,77.0,47
male,184.2,85.2,57
male,188.1,84.6,57
female,165.0,71.0,47
female,156.9,69.8,28
female,172.0,58.4,27
male,188.7,87.2,32
male,180.0,102.5,30
female,163.7,65.8,19
female,162.8,73.7,24
female,162.9,76.3,40
male,186.2,76.9,54
male,198.4,61.1,21
female,162.9,63.9,25
male,184.4,92.1,60
male,205.1,98.0,53
female,159.1,62.9,47
male,193.5,90.2,60
female,172.3,88.3,32
female,161.6,76.8,19
male,186.1,76.7,55
female,173.8,71.1,32
male,193.6,65.6,24
female,168.3,61.6,34
female,169.3,56.5,51
male,194.1,90.3,53
male,184.9,103.1,48
female,170.5,65.0,43
female,168.3,71.3,24
female,167.1,70.9,18
male,199.4,68.8,31
male,193.3,85.3,18
female,165.2,77.0,43
female,148.9,60.7,32
male,180.4,83.4,27
female,164.0,65.2,18
male,188.5,85.3,26
female,165.8,83.5,25
male,192.3,78.0,31
female,167.2,65.0,41
female,164.5,69.8,22
male,188.9,86.9,57
female,170.7,71.4,37
female,163.6,78.6,45
female,168.3,72.6,46
female,164.9,70.4,55
female,168.5,76.1,32
female,170.5,66.0,58
male,188.4,88.5,57
male,196.6,81.4,51
male,186.6,96.4,50
female,163.4,75.4,23
female,166.4,65.5,44
female,175.8,79.0,43
male,199.2,81.2,19
female,170.0,80.3,39
female,161.2,64.7,22
male,184.0,79.8,36
female,157.5,82.3,21
male,183.8,83.3,47
male,192.4,96.9,31
male,196.4,83.5,25
female,169.0,69.7,48
female,159.3,72.8,59
male,200.9,91.4,28
female,166.0,79.4,44
male,183.2,82.1,55
female,173.3,72.5,46
male,197.9,82.0,58
female,167.6,70.9,25
male,188.2,86.4,36
male,193.8,83.6,52
male,183.8,79.7,53
male,194.0,86.1,24
male,188.7,95.4,48
female,166.9,61.0,26
female,173.9,34.2,28
male,183.9,89.0,39
female,173.8,58.6,19
female,170.9,69.1,48
male,185.3,88.4,50
female,178.4,56.7,24
male,192.8,80.5,41
female,164.9,71.8,49
female,156.4,70.1,38
male,189.1,77.3,36
male,185.1,81.8,23
female,158.3,75.7,23
male,190.1,87.1,39
female,162.4,79.0,28
female,153.8,79.7,42
female,160.4,62.5,31
female,160.7,68.4,57
female,166.9,64.9,35
female,164.2,83.6,56
male,189.8,94.0,44
female,165.3,66.8,46
male,200.7,86.8,33
male,173.9,88.8,32
male,192.8,85.1,24
male,201.0,88.1,25
female,171.3,70.9,40
male,195.3,87.5,40
male,189.0,81.2,35
male,186.4,68.8,29
female,163.2,67.2,56
male,195.5,80.0,18
female,163.4,68.5,48
male,188.2,85.6,50
female,152.0,67.4,52
female,149.8,66.1,31
male,202.3,73.1,37
female,162.0,67.8,25
female,176.4,65.4,34
female,161.1,62.6,20
female,170.1,64.4,27
female,167.7,72.3,58
female,164.8,77.5,40
male,188.6,77.0,45
female,161.3,62.6,44
male,182.0,96.8,53
female,159.3,70.2,26
male,185.0,70.2,34
male,198.0,81.3,52
female,167.9,56.3,47
male,183.3,93.1,36
female,173.1,56.6,47
female,158.8,64.6,59
female,164.7,65.4,53
female,171.7,67.2,25
female,159.8,74.1,35
male,177.6,89.6,52
female,164.3,66.6,38
male,191.2,84.5,24
male,181.9,81.9,42
female,175.0,71.4,37
female,165.8,66.2,43
male,196.2,86.5,26
female,160.2,72.0,60
male,194.5,73.8,25
male,171.5,98.1,44
male,178.8,71.9,42
female,158.8,75.5,33
female,172.3,71.1,22
male,193.5,90.0,19
male,184.1,78.9,36
female,166.4,64.5,37
male,192.1,97.7,33
female,161.5,78.7,43
female,177.8,58.6,55
female,162.2,76.3,25
male,184.9,78.7,43
female,169.9,76.3,40
male,199.9,87.7,39
female,155.8,69.8,22
female,172.8,59.2,43
female,164.3,61.5,32
male,198.4,86.7,31
female,171.7,66.9,39
male,184.7,96.7,55
male,185.1,81.0,18
male,201.0,89.1,26
female,155.0,66.6,43
female,173.8,64.0,34
female,164.6,69.2,28
female,163.5,74.2,34
male,193.2,78.8,55
male,186.4,83.1,52
female,168.9,62.6,41
female,166.6,59.1,60
female,156.1,63.5,31
male,186.1,83.5,33
female,160.7,77.8,18
male,194.6,72.8,56
female,167.8,77.1,29
male,193.0,89.3,22
female,169.9,63.8,26
male,196.1,90.6,49
female,163.1,67.6,49
female,164.5,63.8,46
female,164.7,64.8,45
male,189.7,84.3,60
male,183.8,95.3,51
female,161.8,77.1,40
male,197.9,76.9,59
female,175.4,68.9,43
female,176.0,72.8,54
male,180.4,73.3,38
female,167.1,84.5,22
male,191.3,76.8,57
female,162.5,81.5,27
female,159.6,66.8,24
female,175.1,65.7,28
male,178.8,77.8,30
male,182.7,96.8,50
female,167.2,76.4,28
female,165.9,61.3,47
male,183.9,89.8,30
female,163.0,60.9,29
male,203.1,69.9,59
male,183.0,86.4,34
female,168.2,61.7,46
female,163.2,71.0,44
male,180.3,96.8,25
male,189.3,89.8,53
female,162.3,59.4,42
male,192.9,86.9,20
male,180.8,86.0,42
male,183.7,92.2,32
female,161.2,54.5,31
male,181.0,90.6,47
female,157.6,57.0,42
female,162.2,85.1,39
female,170.1,59.5,56
female,171.1,75.8,22
male,179.7,93.3,25
male,193.2,82.0,45
female,169.4,71.0,55
male,187.6,93.3,33
male,192.0,80.4,58
male,183.4,92.3,46
female,146.4,75.4,50
male,201.6,85.1,49
male,173.5,66.6,51
female,165.8,71.3,20
male,181.8,73.4,42
male,187.6,97.7,30
male,194.2,85.4,58
male,194.5,95.1,27
male,196.5,64.2,53
female,163.7,59.2,26
female,161.5,77.4,56
female,164.1,74.6,46
male,194.6,88.9,23
male,192.6,88.0,44
female,154.7,71.7,39
male,186.7,82.5,48
female,155.4,67.3,41
female,168.1,77.7,21
female,164.6,70.6,36
male,189.1,91.9,60
male,206.2,102.8,40
female,169.8,57.7,58
female,163.8,81.9,54
male,173.9,78.5,30
female,144.5,72.5,44
male,185.1,92.7,28
male,197.4,95.4,55
female,153.0,74.0,57
male,199.0,80.0,59
male,199.7,96.4,48
male,189.6,84.4,45
female,152.8,79.8,22
female,165.3,76.9,27
female,157.8,62.1,33
male,194.1,80.4,45
male,200.3,85.8,22
female,166.4,63.1,21
male,201.8,83.6,52
female,169.4,78.9,24
female,165.5,78.2,46
female,159.2,76.3,53
male,195.0,88.0,53
male,184.3,84.7,38
male,175.4,101.5,43
female,163.9,64.7,23
female,158.9,56.2,32
female,170.7,70.3,33
female,175.2,72.8,46
female,156.5,68.4,38
male,198.0,88.0,40
male,185.0,80.2,58
male,187.1,83.0,55
male,192.2,92.6,20
male,179.1,87.2,48
male,178.8,101.7,45
female,170.6,63.7,36
female,163.0,76.4,60
female,163.5,64.4,28
female,171.8,73.6,52
female,167.2,60.6,22
male,200.6,81.2,43
female,159.0,69.2,59
male,200.7,89.2,45
male,177.8,69.9,52
male,193.4,81.2,54
female,182.6,71.7,47
female,158.2,64.0,32
male,194.9,85.9,25
female,157.4,65.9,57
female,168.6,81.5,39
male,193.5,77.5,21
male,195.3,94.6,50
female,161.0,78.6,46
female,164.5,77.8,28
male,183.0,72.5,32
female,160.6,59.8,23
male,193.6,85.3,24
female,181.3,64.2,42
male,188.0,73.7,21
male,197.6,73.9,46
male,182.6,76.4,44
female,170.4,64.4,44
male,190.6,104.9,21
female,163.5,78.0,56
male,187.4,99.8,58
male,192.6,66.6,53
female,161.0,62.2,25
female,161.5,66.1,53
female,160.6,69.8,41
male,186.9,71.6,45
male,169.9,74.8,45
female,175.1,60.0,45
female,159.4,64.2,48
male,186.0,97.0,47
male,198.1,70.1,32
male,194.6,85.0,25
male,186.8,64.4,48
male,186.0,86.2,55
male,187.3,83.0,58
male,194.7,87.0,59
female,162.0,82.4,33
male,192.1,95.9,24
male,194.5,78.1,42
male,185.0,72.9,27
female,169.3,77.1,39
female,172.4,71.8,22
male,188.9,102.9,35
female,171.4,68.1,56
male,189.6,91.5,23
male,192.3,83.6,20
female,168.5,76.0,56
female,164.7,78.7,53
female,170.0,64.2,23
female,170.0,69.7,59
male,196.7,71.6,50
female,169.2,68.3,58
female,164.1,91.0,46
male,196.5,84.3,60
female,162.6,74.1,22
female,163.6,62.1,45
female,149.1,68.7,34
male,193.3,85.4,21
male,190.7,86.5,23
male,193.5,88.1,56
male,182.1,85.2,50
male,202.7,64.3,32
male,195.3,94.6,43
male,194.4,91.8,25
female,161.4,65.3,27
male,186.5,79.8,23
male,197.6,95.1,52
male,181.6,89.1,36
male,193.9,96.4,21
female,161.4,65.1,57
female,164.0,63.6,29
male,193.6,87.4,37
male,189.4,85.1,56
male,195.4,77.2,57
female,164.9,71.0,59
male,188.8,95.7,48
female,163.1,71.6,18
female,156.8,71.0,54
male,188.4,81.0,30
male,187.2,82.9,47
male,193.6,79.4,55
female,170.1,86.5,34
female,179.1,75.5,47
female,156.4,66.4,22
male,196.5,84.0,32
male,196.7,83.2,20
male,186.2,86.4,24
female,158.7,68.3,60
male,197.8,76.0,47
male,189.0,88.5,24
male,184.1,92.1,60
female,173.7,68.0,26
male,185.2,82.5,34
male,184.9,109.0,36
male,184.5,66.7,57
female,173.5,68.8,43
male,191.0,82.6,45
male,199.2,73.8,50
male,189.1,87.2,22
male,195.0,81.5,39
male,169.7,87.3,53
female,164.2,63.6,56
female,165.2,76.8,49
female,171.5,76.7,55
female,167.8,70.2,47
female,162.8,81.3,58
male,188.3,98.3,18
male,180.0,91.7,59
female,156.9,63.3,55
female,167.2,53.6,41
female,168.8,63.4,24
female,169.3,59.3,52
male,186.5,101.2,29
female,170.3,66.5,51
female,174.8,75.0,42
male,183.5,84.5,19
male,194.3,92.4,30
female,160.3,85.5,39
female,158.6,78.7,42
male,184.3,102.0,28
female,167.0,65.1,41
male,192.7,93.9,51
female,151.5,62.1,57
male,199.6,67.5,46
female,166.7,60.6,33
male,175.3,91.7,18
male,189.4,83.3,41
male,194.9,94.6,35
female,156.1,66.6,42
female,162.0,55.7,50
female,170.3,72.1,59
female,165.9,84.4,40
male,179.9,77.2,31
male,196.4,75.7,33
female,174.8,69.0,49
female,160.3,82.7,58
male,186.0,89.7,31
male,190.1,79.6,48
female,162.4,71.2,24
male,190.2,72.6,18
female,169.8,66.5,23
female,166.3,70.9,43
male,179.4,86.1,18
female,171.6,63.2,39
female,164.7,62.6,34
female,178.2,69.0,55
male,195.5,91.1,27
female,164.3,69.2,43
female,163.3,68.5,35
female,167.4,74.4,36
male,188.2,78.0,60
female,173.8,64.6,56
male,178.1,88.4,55
male,187.8,86.4,30
male,179.9,84.8,39
male,168.9,96.4,18
male,197.2,92.0,38
male,180.2,86.2,28
male,186.9,79.1,45
female,165.3,57.4,54
male,189.7,86.2,42
male,184.9,89.6,35
male,205.3,78.2,57
male,191.2,80.5,27
female,162.2,73.6,59
male,201.2,73.7,52
female,178.4,63.8,19
male,189.3,72.9,34
male,189.6,92.5,20
female,169.2,66.2,35
female,160.1,68.9,49
female,164.5,61.1,19
female,151.8,55.4,54
female,168.4,77.6,47
female,160.6,57.3,35
male,195.2,89.4,48
female,168.6,85.8,24
female,166.0,62.1,42
female,171.2,75.2,37
male,177.7,75.0,43
male,188.9,105.8,18
male,191.7,68.0,21
male,187.8,74.2,35
female,167.0,64.1,59
female,173.8,62.0,51
male,197.5,104.8,55
female,157.8,76.6,24
female,173.4,59.9,57
female,160.6,72.3,59
female,174.0,67.9,40
male,188.3,79.8,59
female,160.3,72.7,33
female,161.0,79.1,46
male,200.5,92.4,38
female,163.0,62.8,18
female,155.3,62.8,38
female,160.6,77.8,39
male,193.5,65.5,30
male,194.8,75.0,54
female,167.7,67.0,58
male,180.5,94.9,59
male,194.8,91.4,47
female,156.5,63.9,46
female,178.5,76.4,29
male,190.8,76.0,37
female,171.5,65.8,43
female,167.0,67.3,33
female,169.4,80.5,60
female,179.3,71.9,24
male,189.3,98.7,25
female,158.5,64.5,42
male,184.9,82.9,18
male,191.3,76.7,26
male,191.6,62.0,35
female,167.2,68.8,38
male,190.5,79.5,26
male,190.1,61.2,29
male,190.6,76.4,33
female,168.8,77.4,25
female,165.8,76.4,52
female,168.3,60.4,27
female,156.8,68.5,25
female,175.5,68.8,30
female,167.5,80.7,38
female,162.3,73.6,28
female,168.6,79.5,36
female,169.7,58.2,33
male,191.4,82.1,54
female,165.6,73.0,32
female,150.4,78.8,31
male,189.8,87.7,32
male,190.5,87.6,60
female,165.6,68.2,54
male,182.9,104.8,18
male,191.8,94.1,46
male,197.1,94.1,49
male,190.7,91.9,50
female,158.9,54.1,31
male,194.9,82.9,41
male,192.7,76.1,55
male,183.1,84.4,32
male,176.4,99.3,29
male,188.9,86.5,46
female,161.2,74.8,34
female,173.5,64.1,21
female,169.6,73.7,43
male,193.1,85.8,57
male,197.1,89.5,27
male,183.4,79.6,47
male,198.1,75.5,50
male,187.7,80.6,22
male,194.5,101.7,23
male,196.7,72.5,34
female,171.8,65.8,31
female,170.0,61.8,24
female,161.5,64.9,21
female,154.4,80.4,37
male,197.2,80.2,41
female,173.9,51.4,51
female,161.6,78.1,29
male,184.5,79.1,52
male,184.0,74.4,49
female,165.8,53.0,39
female,166.7,81.0,50
male,185.7,110.6,29
female,164.4,66.6,58
female,167.0,70.5,58
male,173.3,74.9,33
female,164.8,62.5,28
female,172.1,68.1,31
female,162.5,84.1,46
female,164.6,67.2,46
female,168.4,72.0,48
male,199.5,72.7,18
female,162.4,69.7,43
female,159.1,73.7,39
female,167.7,71.8,39
male,187.9,105.1,34
male,194.6,85.0,26
male,185.8,81.2,18
female,172.7,69.2,39
female,169.3,84.2,51
female,166.4,75.5,49
female,160.2,80.5,26
female,162.9,64.5,34
male,186.1,72.9,20
male,193.0,79.0,56
female,165.5,60.5,52
male,191.7,97.6,47
female,167.1,66.3,21
female,167.4,70.5,52
female,161.3,73.2,51
female,171.9,53.4,21
male,190.1,45.8,53
female,167.7,71.8,45
female,166.3,77.7,55
male,183.0,93.6,43
male,191.6,84.4,42
female,163.9,76.2,42
female,158.0,70.6,49
female,161.7,77.5,49
female,161.5,56.6,21
female,170.5,73.3,23
female,164.3,69.7,50
male,187.6,74.0,60
female,160.8,75.1,37
male,197.9,88.2,23
female,155.8,75.7,40
female,162.9,75.3,35
male,187.9,95.2,31
female,164.9,59.0,25
female,166.1,81.6,38
male,186.6,68.0,51
female,170.4,78.4,33
female,158.6,70.9,39
female,163.0,71.2,59
male,183.0,86.5,30
male,189.8,85.7,59
female,177.2,63.6,51
female,161.6,66.7,41
female,163.0,79.6,40
female,157.0,54.1,47
male,201.3,82.2,35
male,187.1,85.1,43
female,168.3,68.4,43
male,200.0,90.4,33
male,199.1,77.9,50
male,193.3,69.9,57
female,156.9,52.6,23
female,159.8,75.4,52
male,171.1,93.9,48
male,192.2,77.1,43
female,165.5,65.2,43
male,185.8,83.6,50
male,186.5,89.4,56
male,184.7,76.4,31
male,179.4,77.7,58
male,181.5,84.9,44
male,186.9,76.7,49
female,155.2,63.7,26
male,195.4,105.2,40
female,162.6,70.8,25
male,191.3,79.9,51
female,169.1,71.6,57
male,185.0,89.8,60
male,199.2,75.5,31
female,168.4,63.7,38
male,186.5,71.3,51
female,166.2,71.1,26
male,188.4,81.8,34
female,160.4,69.6,40
female,162.8,62.8,35
female,167.2,73.1,43
male,192.2,85.8,42
female,172.8,71.3,33
male,183.2,65.1,41
female,157.2,72.3,23
male,194.2,84.8,53
male,192.5,81.9,39
female,167.5,79.8,60
male,202.6,97.2,20
male,189.4,92.4,30
female,162.7,65.6,34
female,168.5,86.1,59
female,172.9,80.7,40
male,188.1,106.2,29
male,183.7,65.7,59
male,184.7,108.2,29
male,195.6,67.3,51
male,184.7,85.3,22
male,190.4,81.7,39
female,169.5,73.0,23
male,198.9,80.0,51
male,180.6,89.7,19
male,193.3,114.2,41
male,179.9,86.9,59
female,166.3,76.4,56
male,200.3,88.8,34
female,166.9,63.7,48
female,162.9,73.5,36
male,175.3,99.3,24
female,166.7,66.3,55
female,169.7,77.0,33
female,164.6,49.4,20
female,171.2,79.3,46
male,176.0,65.7,46
female,158.7,74.2,18
female,170.4,65.6,58
female,171.3,87.8,34
female,180.2,55.1,27
male,190.2,83.4,24
female,167.7,74.4,56
male,198.9,95.6,59
male,188.9,89.0,36
female,160.5,61.4,30
female,175.1,76.8,51
female,171.2,72.6,37
male,190.6,100.0,39
female,162.5,57.0,50
female,179.0,70.5,37
female,162.3,59.0,27
female,164.9,64.4,30
female,168.2,73.3,22
female,163.9,73.6,31
male,198.7,78.0,24
male,180.6,104.2,27
male,193.9,85.9,60
female,165.0,61.8,42
female,167.5,74.0,33
male,193.2,96.1,18
female,167.5,82.3,40
male,190.3,100.8,50
female,161.5,65.5,24
female,159.1,81.5,34
male,184.4,100.7,29
female,147.0,63.3,59
male,199.8,90.3,52
male,179.6,91.8,36
female,172.7,78.9,46
female,168.4,80.7,35
female,174.8,64.3,51
male,187.8,90.1,59
male,189.9,86.0,23
male,193.4,83.5,33
female,161.8,66.8,29
female,169.6,58.8,47
female,164.0,70.1,44
male,182.3,93.8,57
male,180.8,92.2,19
female,170.0,77.1,48
male,186.3,68.3,27
female,151.8,71.1,59
male,194.7,105.6,58
female,158.6,76.0,58
male,192.6,82.8,58
female,168.0,75.0,57
female,165.3,82.2,19
male,194.6,89.0,42
female,164.0,74.1,55
male,188.0,106.2,52
female,161.2,70.0,22
male,194.1,62.3,33
female,168.6,69.5,40
male,182.8,86.6,46
female,173.6,81.8,31
male,185.2,95.9,20
male,191.6,88.9,26
male,195.8,76.9,44
male,183.1,80.1,32
male,189.3,83.4,20
female,164.7,70.2,29
male,197.5,82.3,31
female,166.5,68.6,28
female,170.1,73.6,31
female,172.6,59.7,26
male,184.5,97.4,35
female,163.8,57.8,22
female,172.1,65.1,36
male,178.5,69.7,44
male,187.3,99.2,22
female,162.1,69.9,38
male,192.1,76.3,22
female,177.2,76.2,35
female,179.3,55.9,45
male,184.0,92.7,46
male,192.3,79.1,51
female,163.2,91.8,49
male,187.8,82.7,28
